,match_id,year,month,day,hour,side,start_time,radiant_win,Results,player_slot,duration,duration,hero_id,hero_id,localized_name,primary_attr,attack_type,primary_attr,carry,jungler,pusher,nuker,disabler,initiator,durable,support,legs,kills,kills,deaths,deaths,assists,assists
267,3601612656.0,2017,12,6,6,Radiant,1512535902.0,0.0,0,4.0,2488.0,2488,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,12.0,12,12.0,12,11.0,11
268,3601566617.0,2017,12,6,6,Radiant,1512532826.0,1.0,1,4.0,2520.0,2520,26.0,26,Lion,int,Ranged,int,0,0,0,1,1,1,0,1,2,7.0,7,6.0,6,18.0,18
269,3601526957.0,2017,12,6,5,Dire,1512529836.0,0.0,1,130.0,2056.0,2056,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,10.0,10,2.0,2,13.0,13
270,3601010935.0,2017,12,5,19,Radiant,1512495581.0,0.0,0,1.0,2307.0,2307,7.0,7,Earthshaker,str,Melee,str,0,0,0,1,1,1,0,1,2,2.0,2,9.0,9,10.0,10
271,3600900148.0,2017,12,5,18,Dire,1512490969.0,0.0,1,128.0,1937.0,1937,87.0,87,Disruptor,int,Ranged,int,0,0,0,1,1,1,0,1,2,7.0,7,4.0,4,20.0,20
272,3600840440.0,2017,12,5,17,Radiant,1512488699.0,0.0,0,3.0,1757.0,1757,7.0,7,Earthshaker,str,Melee,str,0,0,0,1,1,1,0,1,2,5.0,5,8.0,8,7.0,7
273,3599551035.0,2017,12,5,0,Radiant,1512427042.0,0.0,0,2.0,3383.0,3383,7.0,7,Earthshaker,str,Melee,str,0,0,0,1,1,1,0,1,2,3.0,3,17.0,17,23.0,23
274,3595850530.0,2017,12,3,2,Dire,1512261499.0,1.0,0,131.0,1728.0,1728,87.0,87,Disruptor,int,Ranged,int,0,0,0,1,1,1,0,1,2,2.0,2,11.0,11,13.0,13
275,3595799348.0,2017,12,3,1,Dire,1512257867.0,1.0,0,128.0,3082.0,3082,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,6.0,6,6.0,6,20.0,20
276,3595044725.0,2017,12,2,17,Dire,1512227080.0,1.0,0,128.0,4478.0,4478,79.0,79,Shadow Demon,int,Ranged,int,0,0,0,1,1,1,0,1,2,2.0,2,20.0,20,22.0,22
277,3594877798.0,2017,12,2,15,Dire,1512222511.0,0.0,1,131.0,3061.0,3061,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,11.0,11,4.0,4,16.0,16
278,3594756835.0,2017,12,2,14,Dire,1512219206.0,0.0,1,128.0,2802.0,2802,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,12.0,12,4.0,4,11.0,11
279,3594659124.0,2017,12,2,14,Radiant,1512216422.0,0.0,0,3.0,2272.0,2272,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,6.0,6,7.0,7,16.0,16
280,3593585795.0,2017,12,2,1,Radiant,1512169606.0,1.0,1,1.0,2769.0,2769,58.0,58,Enchantress,int,Ranged,int,0,1,1,0,1,0,1,1,4,7.0,7,6.0,6,21.0,21
281,3593026968.0,2017,12,1,17,Dire,1512143457.0,0.0,1,131.0,4143.0,4143,37.0,37,Warlock,int,Ranged,int,0,0,0,0,1,1,0,1,2,4.0,4,12.0,12,31.0,31
282,3592931314.0,2017,12,1,17,Dire,1512140429.0,0.0,1,130.0,2475.0,2475,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,6.0,6,12.0,12
283,3592821527.0,2017,12,1,16,Dire,1512137217.0,1.0,0,131.0,2446.0,2446,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,6.0,6,13.0,13
284,3592618881.0,2017,12,1,14,Dire,1512131103.0,0.0,1,130.0,2737.0,2737,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,10.0,10,6.0,6,22.0,22
285,3592540061.0,2017,12,1,13,Radiant,1512128521.0,1.0,1,2.0,1872.0,1872,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,6.0,6,15.0,15
286,3592459931.0,2017,12,1,12,Dire,1512125584.0,1.0,0,130.0,2369.0,2369,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,6.0,6,14.0,14,15.0,15
287,3592409038.0,2017,12,1,12,Radiant,1512123531.0,1.0,1,2.0,1555.0,1555,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,6.0,6,2.0,2,12.0,12
288,3591845122.0,2017,12,1,4,Dire,1512095155.0,0.0,1,128.0,2903.0,2903,79.0,79,Shadow Demon,int,Ranged,int,0,0,0,1,1,1,0,1,2,2.0,2,11.0,11,17.0,17
289,3591809980.0,2017,12,1,3,Radiant,1512092726.0,1.0,1,2.0,1900.0,1900,45.0,45,Pugna,int,Ranged,int,0,0,1,1,0,0,0,0,2,5.0,5,3.0,3,11.0,11
290,3591778697.0,2017,12,1,3,Dire,1512090556.0,1.0,0,129.0,1528.0,1528,87.0,87,Disruptor,int,Ranged,int,0,0,0,1,1,1,0,1,2,4.0,4,9.0,9,14.0,14
291,3591740934.0,2017,12,1,2,Radiant,1512087410.0,1.0,1,3.0,2359.0,2359,79.0,79,Shadow Demon,int,Ranged,int,0,0,0,1,1,1,0,1,2,2.0,2,5.0,5,24.0,24
292,3591703333.0,2017,12,1,1,Dire,1512084302.0,0.0,1,130.0,2677.0,2677,26.0,26,Lion,int,Ranged,int,0,0,0,1,1,1,0,1,2,6.0,6,11.0,11,21.0,21
293,3591691567.0,2017,12,1,1,Dire,1512083326.0,0.0,1,128.0,513.0,513,50.0,50,Dazzle,int,Ranged,int,0,0,0,1,1,0,0,1,2,1.0,1,1.0,1,2.0,2
294,3591517445.0,2017,11,30,21,Dire,1512071462.0,1.0,0,131.0,2540.0,2540,30.0,30,Witch Doctor,int,Ranged,int,0,0,0,1,1,0,0,1,2,4.0,4,15.0,15,10.0,10
295,3591452755.0,2017,11,30,20,Radiant,1512068255.0,1.0,1,3.0,2138.0,2138,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,13.0,13,6.0,6,15.0,15
296,3591400613.0,2017,11,30,20,Dire,1512065862.0,1.0,0,128.0,1929.0,1929,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,2.0,2,8.0,8,9.0,9
297,3591244809.0,2017,11,30,18,Dire,1512059510.0,0.0,1,132.0,3111.0,3111,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,8.0,8,13.0,13,27.0,27
298,3591191913.0,2017,11,30,18,Dire,1512057621.0,1.0,0,128.0,1354.0,1354,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,0.0,0,25.0,25,4.0,4
299,3591130511.0,2017,11,30,17,Dire,1512055546.0,1.0,0,128.0,1565.0,1565,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,5.0,5,7.0,7,5.0,5
300,3591014839.0,2017,11,30,16,Radiant,1512052088.0,1.0,1,1.0,3017.0,3017,109.0,109,Terrorblade,agi,Melee,agi,1,0,1,1,0,0,0,0,2,8.0,8,5.0,5,8.0,8
301,3590911848.0,2017,11,30,15,Radiant,1512049001.0,0.0,0,0.0,2495.0,2495,41.0,41,Faceless Void,agi,Melee,agi,1,0,0,0,1,1,1,0,2,3.0,3,8.0,8,18.0,18
302,3589809193.0,2017,11,30,0,Dire,1511992815.0,1.0,0,132.0,3531.0,3531,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,16.0,16,11.0,11,25.0,25
303,3589757427.0,2017,11,29,23,Radiant,1511989213.0,0.0,0,3.0,2487.0,2487,41.0,41,Faceless Void,agi,Melee,agi,1,0,0,0,1,1,1,0,2,6.0,6,8.0,8,12.0,12
304,3589703295.0,2017,11,29,22,Radiant,1511985989.0,0.0,0,0.0,2570.0,2570,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,12.0,12,10.0,10,16.0,16
305,3589640669.0,2017,11,29,21,Dire,1511982645.0,1.0,0,132.0,2871.0,2871,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,8.0,8,9.0,9,20.0,20
306,3589567663.0,2017,11,29,20,Radiant,1511979288.0,0.0,0,4.0,2752.0,2752,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,11.0,11,5.0,5,15.0,15
307,3589211790.0,2017,11,29,16,Dire,1511965636.0,0.0,1,132.0,1156.0,1156,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,0.0,0,2.0,2,8.0,8
308,3588901807.0,2017,11,29,13,Dire,1511955240.0,0.0,1,130.0,2307.0,2307,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,8.0,8,2.0,2,27.0,27
309,3588693810.0,2017,11,29,11,Radiant,1511946049.0,1.0,1,3.0,3439.0,3439,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,13.0,13,7.0,7,30.0,30
310,3588632790.0,2017,11,29,10,Dire,1511943068.0,0.0,1,129.0,2387.0,2387,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,14.0,14,4.0,4,19.0,19
311,3587630928.0,2017,11,28,17,Radiant,1511882479.0,0.0,0,4.0,3138.0,3138,40.0,40,Venomancer,agi,Ranged,agi,0,0,1,1,1,1,0,1,0,6.0,6,12.0,12,20.0,20
312,3587512484.0,2017,11,28,16,Dire,1511878454.0,1.0,0,132.0,3348.0,3348,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,11.0,11,9.0,9,12.0,12
313,3587413353.0,2017,11,28,15,Dire,1511875246.0,1.0,0,132.0,2663.0,2663,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,11.0,11,8.0,8,15.0,15
314,3587108627.0,2017,11,28,12,Radiant,1511863867.0,1.0,1,0.0,3241.0,3241,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,20.0,20,8.0,8,24.0,24
315,3587055845.0,2017,11,28,11,Dire,1511861442.0,1.0,0,128.0,1905.0,1905,94.0,94,Medusa,agi,Ranged,agi,1,0,0,0,1,0,1,0,0,3.0,3,5.0,5,9.0,9
316,3584260403.0,2017,11,26,18,Radiant,1511713570.0,0.0,0,0.0,1861.0,1861,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,1.0,1,10.0,10,4.0,4
317,3584175473.0,2017,11,26,17,Dire,1511710644.0,0.0,1,128.0,2370.0,2370,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,7.0,7,6.0,6,22.0,22
318,3583721702.0,2017,11,26,13,Dire,1511697195.0,0.0,1,132.0,3053.0,3053,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,14.0,14,8.0,8,17.0,17
319,3583599204.0,2017,11,26,12,Radiant,1511693205.0,1.0,1,3.0,2775.0,2775,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,8.0,8,8.0,8,13.0,13
320,3583483928.0,2017,11,26,11,Radiant,1511689219.0,0.0,0,4.0,3327.0,3327,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,24.0,24,14.0,14,20.0,20
321,3582240507.0,2017,11,25,19,Radiant,1511632610.0,1.0,1,2.0,1762.0,1762,37.0,37,Warlock,int,Ranged,int,0,0,0,0,1,1,0,1,2,1.0,1,3.0,3,20.0,20
322,3582168268.0,2017,11,25,19,Dire,1511630154.0,0.0,1,132.0,1846.0,1846,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,4.0,4,16.0,16
323,3582092767.0,2017,11,25,18,Radiant,1511627734.0,1.0,1,4.0,1990.0,1990,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,18.0,18,6.0,6,17.0,17
324,3581907032.0,2017,11,25,17,Dire,1511622412.0,0.0,1,129.0,2313.0,2313,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,10.0,10,4.0,4,25.0,25
325,3581835997.0,2017,11,25,16,Radiant,1511620477.0,1.0,1,3.0,1377.0,1377,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,4.0,4,1.0,1,10.0,10
326,3580287983.0,2017,11,24,22,Dire,1511555011.0,1.0,0,132.0,1651.0,1651,8.0,8,Juggernaut,agi,Melee,agi,1,0,1,0,0,0,0,0,2,1.0,1,7.0,7,6.0,6
327,3580064256.0,2017,11,24,19,Dire,1511545229.0,1.0,0,129.0,4064.0,4064,37.0,37,Warlock,int,Ranged,int,0,0,0,0,1,1,0,1,2,4.0,4,11.0,11,25.0,25
328,3579993570.0,2017,11,24,18,Radiant,1511542629.0,1.0,1,2.0,1887.0,1887,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,6.0,6,3.0,3,17.0,17
329,3579890658.0,2017,11,24,17,Dire,1511539146.0,1.0,0,130.0,2772.0,2772,30.0,30,Witch Doctor,int,Ranged,int,0,0,0,1,1,0,0,1,2,4.0,4,13.0,13,12.0,12
330,3579799415.0,2017,11,24,17,Radiant,1511536326.0,1.0,1,2.0,1929.0,1929,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,3.0,3,3.0,3,11.0,11
331,3579716653.0,2017,11,24,16,Radiant,1511533904.0,1.0,1,2.0,1571.0,1571,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,2.0,2,17.0,17
332,3579635265.0,2017,11,24,15,Radiant,1511531548.0,1.0,1,2.0,1806.0,1806,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,21.0,21,5.0,5,20.0,20
333,3579527753.0,2017,11,24,15,Radiant,1511528430.0,0.0,0,2.0,1619.0,1619,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,6.0,6,5.0,5,4.0,4
334,3579422926.0,2017,11,24,14,Dire,1511525189.0,0.0,1,130.0,2783.0,2783,8.0,8,Juggernaut,agi,Melee,agi,1,0,1,0,0,0,0,0,2,12.0,12,5.0,5,15.0,15
335,3579363959.0,2017,11,24,13,Radiant,1511523161.0,1.0,1,1.0,1539.0,1539,8.0,8,Juggernaut,agi,Melee,agi,1,0,1,0,0,0,0,0,2,5.0,5,3.0,3,5.0,5
336,3578248515.0,2017,11,23,19,Radiant,1511459990.0,0.0,0,3.0,3838.0,3838,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,17.0,17,15.0,15,27.0,27
337,3578201106.0,2017,11,23,19,Radiant,1511458050.0,0.0,0,1.0,1349.0,1349,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,2.0,2,9.0,9,3.0,3
338,3578121305.0,2017,11,23,18,Radiant,1511454850.0,0.0,0,1.0,2724.0,2724,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,9.0,9,13.0,13,14.0,14
339,3577457990.0,2017,11,23,12,Dire,1511431432.0,1.0,0,132.0,2160.0,2160,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,5.0,5,7.0,7,8.0,8
340,3577386889.0,2017,11,23,11,Radiant,1511428087.0,1.0,1,3.0,2818.0,2818,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,13.0,13,6.0,6,10.0,10
341,3577333798.0,2017,11,23,10,Dire,1511425508.0,1.0,0,130.0,2137.0,2137,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,3.0,3,4.0,4,10.0,10
342,3576359595.0,2017,11,22,17,Dire,1511365443.0,1.0,0,131.0,2820.0,2820,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,6.0,6,12.0,12,12.0,12
343,3576280653.0,2017,11,22,16,Radiant,1511362544.0,0.0,0,0.0,2485.0,2485,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,4.0,4,8.0,8,6.0,6
344,3576028379.0,2017,11,22,14,Radiant,1511354073.0,1.0,1,0.0,1910.0,1910,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,12.0,12,3.0,3,10.0,10
345,3575963812.0,2017,11,22,13,Dire,1511351767.0,1.0,0,131.0,1568.0,1568,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,5.0,5,4.0,4,3.0,3
346,3575915170.0,2017,11,22,13,Radiant,1511349890.0,1.0,1,1.0,1447.0,1447,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,7.0,7,1.0,1,4.0,4
347,3574976440.0,2017,11,21,20,Dire,1511290348.0,1.0,0,128.0,2155.0,2155,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,7.0,7,6.0,6,7.0,7
348,3574927082.0,2017,11,21,20,Radiant,1511287919.0,1.0,1,3.0,1791.0,1791,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,7.0,7,2.0,2,7.0,7
349,3574512401.0,2017,11,21,15,Radiant,1511271789.0,1.0,1,4.0,1701.0,1701,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,5.0,5,1.0,1,6.0,6
350,3573209294.0,2017,11,20,19,Radiant,1511197754.0,1.0,1,3.0,1195.0,1195,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,0.0,0,1.0,1,3.0,3
351,3572621066.0,2017,11,20,13,Dire,1511176158.0,0.0,1,131.0,2196.0,2196,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,8.0,8,7.0,7,16.0,16
352,3571362876.0,2017,11,19,17,Dire,1511105031.0,1.0,0,132.0,3518.0,3518,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,4.0,4,8.0,8,12.0,12
353,3571066883.0,2017,11,19,14,Radiant,1511096213.0,1.0,1,4.0,2429.0,2429,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,12.0,12,5.0,5,10.0,10
354,3570681384.0,2017,11,19,11,Dire,1511083937.0,0.0,1,129.0,2490.0,2490,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,12.0,12,8.0,8,15.0,15
355,3568754530.0,2017,11,18,13,Radiant,1511006061.0,1.0,1,0.0,3342.0,3342,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,13.0,13,7.0,7,15.0,15
356,3568659334.0,2017,11,18,13,Dire,1511002987.0,0.0,1,128.0,2622.0,2622,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,11.0,11,7.0,7,13.0,13
357,3568421021.0,2017,11,18,10,Radiant,1510994387.0,0.0,0,0.0,3520.0,3520,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,5.0,5,10.0,10,22.0,22
358,3567551902.0,2017,11,17,21,Radiant,1510946843.0,1.0,1,2.0,2165.0,2165,35.0,35,Sniper,agi,Ranged,agi,1,0,0,1,0,0,0,0,2,9.0,9,3.0,3,27.0,27
359,3567446543.0,2017,11,17,20,Radiant,1510942202.0,1.0,1,2.0,3231.0,3231,1.0,1,Anti-Mage,agi,Melee,agi,1,0,0,1,0,0,0,0,2,15.0,15,8.0,8,16.0,16
360,3567337457.0,2017,11,17,19,Dire,1510938114.0,0.0,1,130.0,3488.0,3488,76.0,76,Outworld Devourer,int,Ranged,int,1,0,0,1,1,0,0,0,4,13.0,13,6.0,6,23.0,23
361,3567268029.0,2017,11,17,18,Radiant,1510935712.0,0.0,0,0.0,1800.0,1800,9.0,9,Mirana,agi,Ranged,agi,1,0,0,1,1,0,0,1,2,4.0,4,6.0,6,5.0,5
362,3567173937.0,2017,11,17,17,Radiant,1510932717.0,0.0,0,0.0,2486.0,2486,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,9.0,9,8.0,8
363,3567049495.0,2017,11,17,16,Dire,1510929057.0,1.0,0,128.0,2916.0,2916,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,10.0,10,7.0,7,11.0,11
364,3566970791.0,2017,11,17,15,Radiant,1510926842.0,1.0,1,3.0,1635.0,1635,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,5.0,5,5.0,5,6.0,6
365,3566714326.0,2017,11,17,13,Radiant,1510919020.0,1.0,1,1.0,2628.0,2628,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,8.0,8,9.0,9,24.0,24
366,3566627226.0,2017,11,17,12,Dire,1510915925.0,1.0,0,128.0,2523.0,2523,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,9.0,9,10.0,10,14.0,14
367,3566564199.0,2017,11,17,12,Dire,1510913346.0,1.0,0,129.0,2076.0,2076,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,7.0,7,8.0,8,13.0,13
368,3566490847.0,2017,11,17,11,Radiant,1510910104.0,1.0,1,1.0,2187.0,2187,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,14.0,14,4.0,4,10.0,10
369,3566442904.0,2017,11,17,10,Radiant,1510907909.0,0.0,0,3.0,1613.0,1613,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,1.0,1,11.0,11,5.0,5
370,3564974133.0,2017,11,16,14,Radiant,1510836512.0,0.0,0,0.0,3016.0,3016,44.0,44,Phantom Assassin,agi,Melee,agi,1,0,0,0,0,0,0,0,2,8.0,8,12.0,12,8.0,8
371,3564905402.0,2017,11,16,14,Radiant,1510834110.0,0.0,0,3.0,1890.0,1890,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,6.0,6,9.0,9,11.0,11
372,3564811060.0,2017,11,16,13,Dire,1510830483.0,1.0,0,128.0,2222.0,2222,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,4.0,4,7.0,7,4.0,4
373,3563371889.0,2017,11,15,15,Radiant,1510753297.0,0.0,0,1.0,3330.0,3330,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,10.0,10,9.0,9,14.0,14
374,3561687288.0,2017,11,14,15,Dire,1510665937.0,0.0,1,132.0,1591.0,1591,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,9.0,9,2.0,2,6.0,6
375,3561599647.0,2017,11,14,14,Dire,1510662995.0,1.0,0,131.0,2575.0,2575,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,12.0,12,6.0,6,9.0,9
376,3561540260.0,2017,11,14,14,Radiant,1510660841.0,0.0,0,2.0,1647.0,1647,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,1.0,1,7.0,7,4.0,4
377,3560024978.0,2017,11,13,16,Radiant,1510583522.0,1.0,1,0.0,1972.0,1972,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,7.0,7,4.0,4,15.0,15
378,3558240916.0,2017,11,12,16,Dire,1510496690.0,1.0,0,130.0,2633.0,2633,56.0,56,Clinkz,agi,Ranged,agi,1,0,1,0,0,0,0,0,2,7.0,7,9.0,9,15.0,15
379,3558168523.0,2017,11,12,15,Radiant,1510494604.0,0.0,0,0.0,1508.0,1508,99.0,99,Bristleback,str,Melee,str,1,0,0,1,0,1,1,0,2,0.0,0,9.0,9,5.0,5
380,3558059934.0,2017,11,12,14,Dire,1510491521.0,1.0,0,128.0,2168.0,2168,114.0,114,Monkey King,agi,Melee,agi,1,0,0,0,1,1,0,0,2,2.0,2,10.0,10,8.0,8
381,3556350564.0,2017,11,11,19,Dire,1510421066.0,0.0,1,131.0,2369.0,2369,53.0,53,Nature's Prophet,int,Ranged,int,1,1,1,1,0,0,0,0,2,4.0,4,9.0,9,19.0,19
382,3556272270.0,2017,11,11,18,Dire,1510418642.0,1.0,0,128.0,1949.0,1949,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,4.0,4,6.0,6,8.0,8
383,3556163853.0,2017,11,11,17,Radiant,1510415469.0,0.0,0,3.0,2492.0,2492,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,5.0,5,14.0,14,15.0,15
384,3556019976.0,2017,11,11,16,Radiant,1510411527.0,0.0,0,0.0,3111.0,3111,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,9.0,9,11.0,11,10.0,10
385,3555878179.0,2017,11,11,15,Radiant,1510407713.0,1.0,1,1.0,2570.0,2570,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,11.0,11,6.0,6,14.0,14
386,3555770876.0,2017,11,11,14,Dire,1510404774.0,1.0,0,132.0,2533.0,2533,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,3.0,3,15.0,15,10.0,10
387,3555645302.0,2017,11,11,13,Dire,1510401148.0,0.0,1,131.0,3177.0,3177,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,14.0,14,12.0,12,17.0,17
388,3555574088.0,2017,11,11,13,Radiant,1510398900.0,0.0,0,2.0,1727.0,1727,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,3.0,3,8.0,8,5.0,5
389,3555514905.0,2017,11,11,12,Radiant,1510396918.0,0.0,0,1.0,1496.0,1496,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,0.0,0,6.0,6,2.0,2
390,3555406688.0,2017,11,11,11,Dire,1510393030.0,1.0,0,132.0,3058.0,3058,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,4.0,4,6.0,6,23.0,23
391,3553951442.0,2017,11,10,16,Radiant,1510325398.0,1.0,1,4.0,3204.0,3204,45.0,45,Pugna,int,Ranged,int,0,0,1,1,0,0,0,0,2,7.0,7,9.0,9,26.0,26
392,3552248705.0,2017,11,9,17,Dire,1510242992.0,0.0,1,129.0,2021.0,2021,30.0,30,Witch Doctor,int,Ranged,int,0,0,0,1,1,0,0,1,2,4.0,4,3.0,3,17.0,17
393,3550367581.0,2017,11,8,16,Dire,1510152042.0,1.0,0,131.0,3153.0,3153,44.0,44,Phantom Assassin,agi,Melee,agi,1,0,0,0,0,0,0,0,2,12.0,12,7.0,7,22.0,22
394,3548490049.0,2017,11,7,15,Radiant,1510061764.0,0.0,0,1.0,2345.0,2345,80.0,80,Lone Druid,agi,Ranged,agi,1,1,1,0,0,0,1,0,2,2.0,2,7.0,7,11.0,11
395,3548381009.0,2017,11,7,14,Radiant,1510058485.0,0.0,0,4.0,2650.0,2650,38.0,38,Beastmaster,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,11.0,11,15.0,15
396,3548299777.0,2017,11,7,13,Radiant,1510055836.0,0.0,0,4.0,2017.0,2017,64.0,64,Jakiro,int,Ranged,int,0,0,1,1,1,0,0,1,2,4.0,4,14.0,14,10.0,10
397,3547101210.0,2017,11,6,19,Radiant,1509987707.0,0.0,0,0.0,3055.0,3055,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,6.0,6,9.0,9,16.0,16
398,3547022697.0,2017,11,6,18,Radiant,1509984813.0,1.0,1,0.0,2100.0,2100,67.0,67,Spectre,agi,Melee,agi,1,0,0,0,0,0,1,0,0,17.0,17,3.0,3,26.0,26
